day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,LeafCount
16,5,11.59,30.8,58,48150,6.9,1160,580,30.4,Selada,8
16,6,12.03,30.9,58,49030,6.9,1147,573,30.4,Selada,5
16,7,12.04,30.5,58,49910,6.9,1129,564,30.4,Selada,5
16,8,12.05,30.7,58,40790,6.9,1112,556,30.4,Selada,8
16,9,12.06,30.7,58,41670,6.9,1149,574,30.4,Selada,6
16,10,12.07,30.1,58,42550,6.9,1160,580,30.4,Selada,6
16,1,14.27,31.2,66,33730,7.2,1149,574,31.1,Selada,8
16,2,14.28,32.6,66,36210,7.2,1132,563,31.1,Selada,7
16,3,14.29,31.6,66,34180,7.2,1147,573,31.1,Selada,5
16,4,14.31,32.3,66,30520,7.2,1134,567,31.1,Selada,5
16,5,14.31,31.8,66,31070,7.2,1127,563,31.1,Selada,8
16,6,14.32,30.1,66,30510,7.2,1142,571,31.1,Selada,5
16,7,14.33,31.2,66,29950,7.2,1149,574,31.1,Selada,5
16,8,14.34,32.6,66,29390,7.2,1160,580,31.1,Selada,8
16,9,14.35,31.6,66,28830,7.2,1149,574,31.1,Selada,6
16,10,14.36,31.9,66,28270,7.2,1132,563,31.1,Selada,6
16,1,16.14,25.1,64,57810,6.9,1147,573,34.1,Selada,8
16,2,16.16,25.3,64,57120,6.9,1129,564,34.1,Selada,5
16,3,16.18,25.5,64,56430,6.9,1112,556,34.1,Selada,5
16,4,16.21,25.7,64,55740,6.9,1130,565,34.1,Selada,6
16,5,16.22,25.9,64,55050,6.9,1132,566,34.1,Selada,6
16,6,16.24,25.5,64,54360,6.9,1129,564,34.1,Selada,6
16,7,16.26,25.7,64,53670,6.9,1143,571,34.1,Selada,6
16,8,16.28,25.1,64,52980,6.9,1160,580,34.1,Selada,6
16,9,16.29,25.3,64,52290,6.9,1142,571,34.1,Selada,6
16,10,16.32,25.9,64,51600,6.9,1149,574,34.1,Selada,6
17,1,8.55,26.8,72,17820,6.7,1134,567,26.1,Selada,8
17,2,8.57,26.6,72,16490,6.7,1127,563,26.1,Selada,7
17,3,8.59,26.4,72,15160,6.7,1142,571,26.1,Selada,5
17,4,9.02,26.2,72,13830,6.7,1149,574,26.1,Selada,5
17,5,9.03,26.2,72,12500,6.7,1160,580,26.1,Selada,8
17,6,9.04,26.9,72,11170,6.7,1149,574,26.1,Selada,5
17,7,9.05,26.8,72,19840,6.7,1132,563,26.1,Selada,5
17,8,9.06,26.8,72,18510,6.7,1147,573,26.1,Selada,8
17,9,9.07,26.2,72,17180,6.7,1129,564,26.1,Selada,6
17,10,9.08,26.9,72,15850,6.7,1112,556,26.1,Selada,6
17,1,11.51,30.8,58,44630,6.9,1130,565,30.4,Selada,8
17,2,11.53,30.2,58,45510,6.9,1132,566,30.4,Selada,7
17,3,11.55,30.6,58,46390,6.9,1129,564,30.4,Selada,5
17,4,11.57,30.1,58,47270,6.9,1143,571,30.4,Selada,5
17,5,11.59,30.8,58,48150,6.9,1160,580,30.4,Selada,8
17,6,12.03,30.9,58,49030,6.9,1147,573,30.4,Selada,5
17,7,12.04,30.5,58,49910,6.9,1129,564,30.4,Selada,5
17,8,12.05,30.7,58,40790,6.9,1112,556,30.4,Selada,8
17,9,12.06,30.7,58,41670,6.9,1149,574,30.4,Selada,6
17,10,12.07,30.1,58,42550,6.9,1160,580,30.4,Selada,6
17,1,14.27,31.2,66,33730,7.2,1149,574,31.1,Selada,8
17,2,14.28,32.6,66,36210,7.2,1132,563,31.1,Selada,7
17,3,14.29,31.6,66,34180,7.2,1147,573,31.1,Selada,5
17,4,14.31,32.3,66,30520,7.2,1134,567,31.1,Selada,5
17,5,14.31,31.8,66,31070,7.2,1127,563,31.1,Selada,8
17,6,14.32,30.1,66,30510,7.2,1142,571,31.1,Selada,5
17,7,14.33,31.2,66,29950,7.2,1149,574,31.1,Selada,5
17,8,14.34,32.6,66,29390,7.2,1160,580,31.1,Selada,8
17,9,14.35,31.6,66,28830,7.2,1149,574,31.1,Selada,6
17,10,14.36,31.9,66,28270,7.2,1132,563,31.1,Selada,6
17,1,16.14,25.1,64,57810,7.3,1147,573,34.1,Selada,8
17,2,16.16,25.3,64,57120,7.3,1129,564,34.1,Selada,7
17,3,16.18,25.5,64,56430,7.3,1112,556,34.1,Selada,5
17,4,16.21,25.7,64,55740,7.3,1130,565,34.1,Selada,5
17,5,16.22,25.9,64,55050,7.3,1132,566,34.1,Selada,8
17,6,16.24,25.5,64,54360,7.3,1129,564,34.1,Selada,5
17,7,16.26,25.7,64,53670,7.3,1143,571,34.1,Selada,5
17,8,16.28,25.1,64,52980,7.3,1160,580,34.1,Selada,8
17,9,16.29,25.3,64,52290,7.3,1142,571,34.1,Selada,6
17,10,16.32,25.9,64,9867,7.3,1149,574,34.1,Selada,6
18,1,8.55,26.8,72,17820,6.7,1134,567,26.1,Selada,10
18,2,8.57,26.6,72,16490,6.7,1127,563,26.1,Selada,9
18,3,8.59,26.4,72,15160,6.7,1142,571,26.1,Selada,7
18,4,9.02,26.2,72,13830,6.7,1149,574,26.1,Selada,7
18,5,9.03,26.2,72,12500,6.7,1160,580,26.1,Selada,11
18,6,9.04,26.9,72,11170,6.7,1149,574,26.1,Selada,7
18,7,9.05,26.8,72,19840,6.7,1132,563,26.1,Selada,7
18,8,9.06,26.8,72,18510,6.7,1147,573,26.1,Selada,10
18,9,9.07,26.2,72,17180,6.7,1129,564,26.1,Selada,8
18,10,9.08,26.9,72,15850,6.7,1112,556,26.1,Selada,6
18,1,11.51,30.8,58,44630,6.9,1130,565,30.4,Selada,10
18,2,11.53,30.2,58,45510,6.9,1132,566,30.4,Selada,9
18,3,11.55,30.6,58,46390,6.9,1129,564,30.4,Selada,7
18,4,11.57,30.1,58,47270,6.9,1143,571,30.4,Selada,7
18,5,11.59,30.8,58,48150,6.9,1160,580,30.4,Selada,11
18,6,12.03,30.9,58,49030,6.9,1147,573,30.4,Selada,7
18,7,12.04,30.5,58,49910,6.9,1129,564,30.4,Selada,7
18,8,12.05,30.7,58,40790,6.9,1112,556,30.4,Selada,10
18,9,12.06,30.7,58,41670,6.9,1149,574,30.4,Selada,8
18,10,12.07,30.1,58,42550,6.9,1160,580,30.4,Selada,6
18,1,14.27,31.2,66,33730,7.2,1149,574,31.1,Selada,10
18,2,14.28,32.6,66,36210,7.2,1132,563,31.1,Selada,9
18,3,14.29,31.6,66,34180,7.2,1147,573,31.1,Selada,7
18,4,14.31,32.3,66,30520,7.2,1134,567,31.1,Selada,7
18,5,14.31,31.8,66,31070,7.2,1127,563,31.1,Selada,11
18,6,14.32,30.1,66,30510,7.2,1142,571,31.1,Selada,7
18,7,14.33,31.2,66,29950,7.2,1149,574,31.1,Selada,7
18,8,14.34,32.6,66,29390,7.2,1160,580,31.1,Selada,10
18,9,14.35,31.6,66,28830,7.2,1149,574,31.1,Selada,8
18,10,14.36,31.9,66,28270,7.2,1132,563,31.1,Selada,6
18,1,16.14,25.1,64,57810,6.9,1147,573,34.1,Selada,10
18,2,16.16,25.3,64,57120,6.9,1129,564,34.1,Selada,9
18,3,16.18,25.5,64,56430,6.9,1112,556,34.1,Selada,7
18,4,16.21,25.7,64,55740,6.9,1130,565,34.1,Selada,7
18,5,16.22,25.9,64,55050,6.9,1132,566,34.1,Selada,11
18,6,16.24,25.5,64,54360,6.9,1129,564,34.1,Selada,7
18,7,16.26,25.7,64,53670,6.9,1143,571,34.1,Selada,7
18,8,16.28,25.1,64,52980,6.9,1160,580,34.1,Selada,10
18,9,16.29,25.3,64,52290,6.9,1142,571,34.1,Selada,8
18,10,16.32,25.9,64,51600,6.9,1149,574,34.1,Selada,6
19,1,8.55,26.8,72,17820,6.7,1134,567,26.1,Selada,10
19,2,8.57,26.6,72,16490,6.7,1127,563,26.1,Selada,9
19,3,8.59,26.4,72,15160,6.7,1142,571,26.1,Selada,7
19,4,9.02,26.2,72,13830,6.7,1149,574,26.1,Selada,7
19,5,9.03,26.2,72,12500,6.7,1160,580,26.1,Selada,11
19,6,9.04,26.9,72,11170,6.7,1149,574,26.1,Selada,7
19,7,9.05,26.8,72,19840,6.7,1132,563,26.1,Selada,7
19,8,9.06,26.8,72,18510,6.7,1147,573,26.1,Selada,10
19,9,9.07,26.2,72,17180,6.7,1129,564,26.1,Selada,8
19,10,9.08,26.9,72,15850,6.7,1112,556,26.1,Selada,6
19,1,11.51,30.8,58,44630,6.9,1130,565,30.4,Selada,10
19,2,11.53,30.2,58,45510,6.9,1132,566,30.4,Selada,9
19,3,11.55,30.6,58,46390,6.9,1129,564,30.4,Selada,7
19,4,11.57,30.1,58,47270,6.9,1143,571,30.4,Selada,7
19,5,11.59,30.8,58,48150,6.9,1160,580,30.4,Selada,11
19,6,12.03,30.9,58,49030,6.9,1147,573,30.4,Selada,7
19,7,12.04,30.5,58,49910,6.9,1129,564,30.4,Selada,7
19,8,12.05,30.7,58,40790,6.9,1112,556,30.4,Selada,10
19,9,12.06,30.7,58,41670,6.9,1149,574,30.4,Selada,8
19,10,12.07,30.1,58,42550,6.9,1160,580,30.4,Selada,6
19,1,14.27,31.2,66,33730,7.2,1149,574,31.1,Selada,10
19,2,14.28,32.6,66,36210,7.2,1132,563,31.1,Selada,9
19,3,14.29,31.6,66,34180,7.2,1147,573,31.1,Selada,7
19,4,14.31,32.3,66,30520,7.2,1134,567,31.1,Selada,7
19,5,14.31,31.8,66,31070,7.2,1127,563,31.1,Selada,11
19,6,14.32,30.1,66,30510,7.2,1142,571,31.1,Selada,7
19,7,14.33,31.2,66,29950,7.2,1149,574,31.1,Selada,7
19,8,14.34,32.6,66,29390,7.2,1160,580,31.1,Selada,10
19,9,14.35,31.6,66,28830,7.2,1149,574,31.1,Selada,8
19,10,14.36,31.9,66,28270,7.2,1132,563,31.1,Selada,6
19,1,16.14,25.1,64,57810,6.9,1147,573,34.1,Selada,10
19,2,16.16,25.3,64,57120,6.9,1129,564,34.1,Selada,9
19,3,16.18,25.5,64,56430,6.9,1112,556,34.1,Selada,7
19,4,16.21,25.7,64,55740,6.9,1130,565,34.1,Selada,7
19,5,16.22,25.9,64,55050,6.9,1132,566,34.1,Selada,11
19,6,16.24,25.5,64,54360,6.9,1129,564,34.1,Selada,7
19,7,16.26,25.7,64,53670,6.9,1143,571,34.1,Selada,7
19,8,16.28,25.1,64,52980,6.9,1160,580,34.1,Selada,10
19,9,16.29,25.3,64,52290,6.9,1142,571,34.1,Selada,8
19,10,16.32,25.9,64,51600,6.9,1149,574,34.1,Selada,6
20,1,8.55,26.8,72,17820,6.7,1134,567,26.1,Selada,10
20,2,8.57,26.6,72,16490,6.7,1127,563,26.1,Selada,9
20,3,8.59,26.4,72,15160,6.7,1142,571,26.1,Selada,7
20,4,9.02,26.2,72,13830,6.7,1149,574,26.1,Selada,7
20,5,9.03,26.2,72,12500,6.7,1160,580,26.1,Selada,11
20,6,9.04,26.9,72,11170,6.7,1149,574,26.1,Selada,7
20,7,9.05,26.8,72,19840,6.7,1132,563,26.1,Selada,7
20,8,9.06,26.8,72,18510,6.7,1147,573,26.1,Selada,10
20,9,9.07,26.2,72,17180,6.7,1129,564,26.1,Selada,8
20,10,9.08,26.9,72,15850,6.7,1112,556,26.1,Selada,6
20,1,11.51,30.8,58,44630,6.9,1130,565,30.4,Selada,10
20,2,11.53,30.2,58,45510,6.9,1132,566,30.4,Selada,9
20,3,11.55,30.6,58,46390,6.9,1129,564,30.4,Selada,7
20,4,11.57,30.1,58,47270,6.9,1143,571,30.4,Selada,7
20,5,11.59,30.8,58,48150,6.9,1160,580,30.4,Selada,11
20,6,12.03,30.9,58,49030,6.9,1147,573,30.4,Selada,7
20,7,12.04,30.5,58,49910,6.9,1129,564,30.4,Selada,7
20,8,12.05,30.7,58,40790,6.9,1112,556,30.4,Selada,10
20,9,12.06,30.7,58,41670,6.9,1149,574,30.4,Selada,8
20,10,12.07,30.1,58,42550,6.9,1160,580,30.4,Selada,6
20,1,14.27,31.2,66,33730,7.2,1149,574,31.1,Selada,10
20,2,14.28,32.6,66,36210,7.2,1132,563,31.1,Selada,9
20,3,14.29,31.6,66,34180,7.2,1147,573,31.1,Selada,7
20,4,14.31,32.3,66,30520,7.2,1134,567,31.1,Selada,7
20,5,14.31,31.8,66,31070,7.2,1127,563,31.1,Selada,11
20,6,14.32,30.1,66,30510,7.2,1142,571,31.1,Selada,7
20,7,14.33,31.2,66,29950,7.2,1149,574,31.1,Selada,7
20,8,14.34,32.6,66,29390,7.2,1160,580,31.1,Selada,10
20,9,14.35,31.6,66,28830,7.2,1149,574,31.1,Selada,8
20,10,14.36,31.9,66,28270,7.2,1132,563,31.1,Selada,6
20,1,16.14,25.1,64,57810,6.9,1147,573,34.1,Selada,10
20,2,16.16,25.3,64,57120,6.9,1129,564,34.1,Selada,9
20,3,16.18,25.5,64,56430,6.9,1112,556,34.1,Selada,7
20,4,16.21,25.7,64,55740,6.9,1130,565,34.1,Selada,7
20,5,16.22,25.9,64,55050,6.9,1132,566,34.1,Selada,11
20,6,16.24,25.5,64,54360,6.9,1129,564,34.1,Selada,7
20,7,16.26,25.7,64,53670,6.9,1143,571,34.1,Selada,7
20,8,16.28,25.1,64,52980,6.9,1160,580,34.1,Selada,10
20,9,16.29,25.3,64,52290,6.9,1142,571,34.1,Selada,8
20,10,16.32,25.9,64,51600,6.9,1149,574,34.1,Selada,6
21,1,8.55,26.8,96,9009,6.7,1619,805,22.9,Selada,10
21,2,8.57,26.6,96,9151,7.3,1595,799,22.9,Selada,9
21,3,8.59,26.4,96,9293,7.3,1580,790,22.9,Selada,7
21,4,9.02,26.2,96,9435,7.3,1588,794,22.9,Selada,7
21,5,9.03,26.2,96,9577,7.3,1573,784,22.9,Selada,11
21,6,9.04,26.9,96,9719,7.3,1573,784,22.9,Selada,7
21,7,9.05,26.8,96,9861,7.3,1589,794,22.9,Selada,7
21,8,9.06,26.8,96,9003,7.3,1589,794,22.9,Selada,10
21,9,9.07,26.2,96,9145,7.3,1547,787,22.9,Selada,8
21,10,9.08,26.9,96,9287,7.3,1550,775,22.9,Selada,6
21,1,11.51,27.4,70,19410,7.1,1555,777,26.2,Selada,10
21,2,11.53,27.1,70,19640,7.1,1550,775,26.2,Selada,9
21,3,11.55,27.4,70,19870,7.1,1561,780,26.2,Selada,7
21,4,11.57,27.4,70,10100,7.1,1566,783,26.2,Selada,7
21,5,11.59,27.1,70,10330,7.1,1573,786,26.2,Selada,11
21,6,12.03,27.4,70,10560,7.1,1511,755,26.2,Selada,7
21,7,12.04,27.4,70,10790,7.1,1494,750,26.2,Selada,7
21,8,12.05,27.8,70,11020,7.1,1474,737,26.2,Selada,10
21,9,12.06,27.6,70,11250,7.1,1599,799,26.2,Selada,8
21,10,12.07,27.4,70,11480,7.1,1597,798,26.2,Selada,6
21,1,14.27,24.2,48,9899,7.2,1519,759,27.2,Selada,10
21,2,14.28,24.6,48,9907,7.2,1540,770,27.2,Selada,9
21,3,14.29,25.6,48,9915,7.2,1583,760,27.2,Selada,7
21,4,14.31,25.3,48,9923,7.2,1538,769,27.2,Selada,7
21,5,14.31,25.8,48,9931,7.2,1568,784,27.2,Selada,11
21,6,14.32,25.1,48,9939,7.2,1574,787,27.2,Selada,7
21,7,14.33,25.2,48,9947,7.2,1574,787,27.2,Selada,7
21,8,14.34,25.6,48,9955,7.2,1589,794,27.2,Selada,10
21,9,14.35,25.6,48,9963,7.2,1547,787,27.2,Selada,8
21,10,14.36,25.9,48,9971,7.2,1550,775,27.2,Selada,6
21,1,16.14,26.5,87,19910,7.4,1555,777,26.3,Selada,10
21,2,16.16,26.6,87,15800,7.4,1550,775,26.3,Selada,9
21,3,16.18,26.6,87,11690,7.4,1561,780,26.3,Selada,7
21,4,16.21,26.5,87,17580,7.4,1566,783,26.3,Selada,7
21,5,16.22,26.7,87,13470,7.4,1573,786,26.3,Selada,11
21,6,16.24,26.7,87,13640,7.4,1511,755,26.3,Selada,7
21,7,16.26,26.8,87,14750,7.4,1494,750,26.3,Selada,7
21,8,16.28,26.7,87,18860,7.4,1474,737,26.3,Selada,10
21,9,16.29,25.9,87,12970,7.4,1599,799,26.3,Selada,8
21,10,16.32,25.6,87,17080,7.4,1578,784,26.3,Selada,6
22,1,8.55,26.8,99,9009,6.7,1619,805,22.9,Selada,10
22,2,8.57,26.6,99,9151,7.3,1595,799,22.9,Selada,9
22,3,8.59,26.4,99,9293,7.3,1580,790,22.9,Selada,7
22,4,9.02,26.2,99,9435,7.3,1588,794,22.9,Selada,7
22,5,9.03,26.2,99,9577,7.3,1573,784,22.9,Selada,11
22,6,9.04,26.9,99,9719,7.3,1628,814,22.9,Selada,7
22,7,9.05,26.8,99,9861,7.3,1620,810,22.9,Selada,7
22,8,9.06,26.8,99,9003,7.3,1589,794,22.9,Selada,10
22,9,9.07,26.2,99,9145,7.3,1547,787,22.9,Selada,8
22,10,9.08,26.9,99,9287,7.3,1547,787,22.9,Selada,6
22,1,11.51,24.8,70,19410,7.1,1581,790,26.2,Selada,10
22,2,11.53,24.2,70,19640,7.1,1597,798,26.2,Selada,9
22,3,11.55,24.6,70,19870,7.1,1580,790,26.2,Selada,7
22,4,11.57,24.1,70,10100,7.1,1555,790,26.2,Selada,7
22,5,11.59,24.8,70,10330,7.1,1555,790,26.2,Selada,11
22,6,12.03,24.9,70,10560,7.1,1585,792,26.2,Selada,7
22,7,12.04,24.5,70,10790,7.1,1587,793,26.2,Selada,7
22,8,12.05,24.7,70,11020,7.1,1591,795,26.2,Selada,10
22,9,12.06,24.7,70,11250,7.1,1572,786,26.2,Selada,8
22,10,12.07,24.1,70,11480,7.1,1573,786,26.2,Selada,6
22,1,14.27,24.2,91,9899,7.2,1581,790,27.2,Selada,10
22,2,14.28,24.6,91,9907,7.2,1597,798,27.2,Selada,9
22,3,14.29,25.6,91,9915,7.2,1589,794,27.2,Selada,7
22,4,14.31,25.3,91,9923,7.2,1575,797,27.2,Selada,7
22,5,14.31,25.8,91,9931,7.2,1587,793,27.2,Selada,11
22,6,14.32,25.1,91,9939,7.2,1574,787,27.2,Selada,7
22,7,14.33,25.2,91,9947,7.2,1589,794,27.2,Selada,7
22,8,14.34,25.6,91,9955,7.2,1597,798,27.2,Selada,10
22,9,14.35,25.6,91,9963,7.2,1589,794,27.2,Selada,8
22,10,14.36,25.9,91,9971,7.2,1575,797,27.2,Selada,6
22,1,16.14,25.1,99,19910,7.1,1587,793,26.3,Selada,10
22,2,16.16,25.3,99,15800,7.1,1597,802,26.3,Selada,9
22,3,16.18,25.5,99,11690,7.1,1587,793,26.3,Selada,7
22,4,16.21,25.7,99,17580,7.1,1591,795,26.3,Selada,7
22,5,16.22,25.9,99,13470,7.1,1561,780,26.3,Selada,11
22,6,16.24,25.5,99,13640,7.1,1570,785,26.3,Selada,7
22,7,16.26,25.7,99,14750,7.1,1570,785,26.3,Selada,7
22,8,16.28,25.1,99,18860,7.1,1585,729,26.3,Selada,10
22,9,16.29,25.3,99,12970,7.1,1585,729,26.3,Selada,8
22,10,16.32,25.9,99,17080,7.1,1578,784,26.3,Selada,6
23,1,9.28,26.8,99,9009,6.7,1619,805,22.9,Selada,12
23,2,9.29,26.6,99,9151,7.3,1595,799,22.9,Selada,10
23,3,9.31,26.4,99,9293,7.3,1580,790,22.9,Selada,9
23,4,9.32,26.2,99,9435,7.3,1588,794,22.9,Selada,9
23,5,9.33,26.2,99,9577,7.3,1573,784,22.9,Selada,13
23,6,9.34,26.9,99,9719,7.3,1628,814,22.9,Selada,8
23,7,9.36,26.8,99,9861,7.3,1620,810,22.9,Selada,9
23,8,9.39,26.8,99,9003,7.3,1589,794,22.9,Selada,12
23,9,9.42,26.2,99,9145,7.3,1547,787,22.9,Selada,10
23,10,9.29,26.9,99,9287,7.3,1547,787,22.9,Selada,8
23,1,12.14,24.8,70,19410,7.1,1581,790,26.2,Selada,12
23,2,12.15,24.2,70,19640,7.1,1597,798,26.2,Selada,10
23,3,12.15,24.6,70,19870,7.1,1580,790,26.2,Selada,9
23,4,12.17,24.1,70,10100,7.1,1555,790,26.2,Selada,9
23,5,12.18,24.8,70,10330,7.1,1733,777,26.2,Selada,13
23,6,12.21,24.9,70,10560,7.1,1585,792,26.2,Selada,8
23,7,12.21,24.5,70,10790,7.1,1587,793,26.2,Selada,9
23,8,12.22,24.7,70,11020,7.1,1591,795,26.2,Selada,12
23,9,12.24,24.7,70,11250,7.1,1572,786,26.2,Selada,10
23,10,12.25,24.1,70,11480,7.1,1573,786,26.2,Selada,8
23,1,14.27,24.2,91,9899,7.2,1581,790,27.2,Selada,12
23,2,14.28,24.6,91,9907,7.2,1597,798,27.2,Selada,10
23,3,14.29,25.6,91,9915,7.2,1589,794,27.2,Selada,9
23,4,14.31,25.3,91,9923,7.2,1575,797,27.2,Selada,9
23,5,14.31,25.8,91,9931,7.2,1587,793,27.2,Selada,13
23,6,14.32,25.1,91,9939,7.2,1574,787,27.2,Selada,8
23,7,14.33,25.2,91,9947,7.2,1589,794,27.2,Selada,9
23,8,14.34,25.6,91,9955,7.2,1617,808,27.2,Selada,12
23,9,14.35,25.6,91,9963,7.2,1631,815,27.2,Selada,10
23,10,14.36,25.9,91,9971,7.2,1631,816,27.2,Selada,8
23,1,16.33,26.5,87,19910,7.4,1555,777,26.3,Selada,12
23,2,16.34,26.6,87,15800,7.4,1550,775,26.3,Selada,7
23,3,16.35,26.6,87,11690,7.4,1561,780,26.3,Selada,7
23,4,16.36,26.5,87,17580,7.4,1566,783,26.3,Selada,6
23,5,16.37,26.7,87,13470,7.4,1573,786,26.3,Selada,6
23,6,16.38,26.7,87,13640,7.4,1511,755,26.3,Selada,6
23,7,16.42,26.8,87,14750,7.4,1494,750,26.3,Selada,6
23,8,16.43,26.7,87,18860,7.4,1474,737,26.3,Selada,9
23,9,16.44,25.9,87,12970,7.4,1599,799,26.3,Selada,7
23,10,16.45,25.6,87,17080,7.4,1578,784,26.3,Selada,10
24,1,8.55,26.8,96,9009,6.7,1578,784,22.9,Selada,12
24,2,8.57,26.6,96,9151,7.3,1595,799,22.9,Selada,10
24,3,8.59,26.4,96,9293,7.3,1580,790,22.9,Selada,9
24,4,9.02,26.2,96,9435,7.3,1588,794,22.9,Selada,9
24,5,9.03,26.2,96,9577,7.3,1573,784,22.9,Selada,13
24,6,9.04,26.9,96,9719,7.3,1547,787,22.9,Selada,8
24,7,9.05,26.8,96,9861,7.3,1550,775,22.9,Selada,9
24,8,9.06,26.8,96,9003,7.3,1589,794,22.9,Selada,12
24,9,9.07,26.2,96,9145,7.3,1547,787,22.9,Selada,10
24,10,9.08,26.9,96,9287,7.3,1550,775,22.9,Selada,8
24,1,11.51,27.4,70,19410,7.1,1555,777,26.2,Selada,12
24,2,11.53,27.1,70,19640,7.1,1550,775,26.2,Selada,10
24,3,11.55,27.4,70,19870,7.1,1561,780,26.2,Selada,9
24,4,11.57,27.4,70,10100,7.1,1566,783,26.2,Selada,9
24,5,11.59,27.1,70,10330,7.1,1573,786,26.2,Selada,13
24,6,12.03,27.4,70,10560,7.1,1511,755,26.2,Selada,8
24,7,12.04,27.4,70,10790,7.1,1494,750,26.2,Selada,9
24,8,12.05,27.8,70,11020,7.1,1474,737,26.2,Selada,12
24,9,12.06,27.6,70,11250,7.1,1599,799,26.2,Selada,10
24,10,12.07,27.4,70,11480,7.1,1597,798,26.2,Selada,8
24,1,14.27,24.2,48,9899,7.2,1519,759,27.2,Selada,12
24,2,14.28,24.6,48,9907,7.2,1540,770,27.2,Selada,10
24,3,14.29,25.6,48,9915,7.2,1583,760,27.2,Selada,9
24,4,14.31,25.3,48,9923,7.2,1538,769,27.2,Selada,9
24,5,14.31,25.8,48,9931,7.2,1568,784,27.2,Selada,13
24,6,14.32,25.1,48,9939,7.2,1574,787,27.2,Selada,8
24,7,14.33,25.2,48,9947,7.2,1620,810,27.2,Selada,9
24,8,14.34,25.6,48,9955,7.2,1589,794,27.2,Selada,12
24,9,14.35,25.6,48,9963,7.2,1547,787,27.2,Selada,10
24,10,14.36,25.9,48,9971,7.2,1550,775,27.2,Selada,8
24,1,16.14,25.1,99,19910,7.1,1591,798,26.3,Selada,12
24,2,16.16,25.3,99,15800,7.1,1597,802,26.3,Selada,7
24,3,16.18,25.5,99,11690,7.1,1587,793,26.3,Selada,7
24,4,16.21,25.7,99,17580,7.1,1591,795,26.3,Selada,6
24,5,16.22,25.9,99,13470,7.1,1561,780,26.3,Selada,6
24,6,16.24,25.5,99,13640,7.1,1570,785,26.3,Selada,6
24,7,16.26,25.7,99,14750,7.1,1617,808,26.3,Selada,6
24,8,16.28,25.1,99,18860,7.1,1771,800,26.3,Selada,9
24,9,16.29,25.3,99,12970,7.1,1585,729,26.3,Selada,7
24,10,16.32,25.9,99,17080,7.1,1578,784,26.3,Selada,10
25,1,8.55,26.8,96,9009,6.7,1547,787,22.9,Selada,12
25,2,8.57,26.6,96,9151,7.3,1547,787,22.9,Selada,10
25,3,8.59,26.4,96,9293,7.3,1555,777,22.9,Selada,9
25,4,9.02,26.2,96,9435,7.3,1550,775,22.9,Selada,9
25,5,9.03,26.2,96,9577,7.3,1561,780,22.9,Selada,13
25,6,9.04,26.9,96,9719,7.3,1566,783,22.9,Selada,8
25,7,9.05,26.8,96,9861,7.3,1573,786,22.9,Selada,9
25,8,9.06,26.8,96,9003,7.3,1511,755,22.9,Selada,12
25,9,9.07,26.2,96,9145,7.3,1595,799,22.9,Selada,10
25,10,9.08,26.9,96,9287,7.3,1580,790,22.9,Selada,8
25,1,12.14,24.8,70,19410,7.1,1588,794,26.2,Selada,12
25,2,12.15,24.2,70,19640,7.1,1573,784,26.2,Selada,10
25,3,12.15,24.6,70,19870,7.1,1599,799,26.2,Selada,9
25,4,12.17,24.1,70,10100,7.1,1597,798,26.2,Selada,9
25,5,12.18,24.8,70,10330,7.1,1519,759,26.2,Selada,13
25,6,12.21,24.9,70,10560,7.1,1540,770,26.2,Selada,8
25,7,12.21,24.5,70,10790,7.1,1583,760,26.2,Selada,9
25,8,12.22,24.7,70,11020,7.1,1538,769,26.2,Selada,12
25,9,12.24,24.7,70,11250,7.1,1568,784,26.2,Selada,10
25,10,12.25,24.1,70,11480,7.1,1574,787,26.2,Selada,8
25,1,14.27,24.2,48,9899,7.2,1589,794,27.2,Selada,12
25,2,14.28,24.6,48,9907,7.2,1547,787,27.2,Selada,10
25,3,14.29,25.6,48,9915,7.2,1550,775,27.2,Selada,9
25,4,14.31,25.3,48,9923,7.2,1555,777,27.2,Selada,9
25,5,14.31,25.8,48,9931,7.2,1550,775,27.2,Selada,13
25,6,14.32,25.1,48,9939,7.2,1561,780,27.2,Selada,8
25,7,14.33,25.2,48,9947,7.2,1566,783,27.2,Selada,9
25,8,14.34,25.6,48,9955,7.2,1573,786,27.2,Selada,12
25,9,14.35,25.6,48,9963,7.2,1511,755,27.2,Selada,10
25,10,14.36,25.9,48,9971,7.2,1599,799,27.2,Selada,8
25,1,16.33,26.5,87,19910,7.4,1578,784,26.3,Selada,12
25,2,16.34,26.6,87,15800,7.4,1595,799,26.3,Selada,9
25,3,16.35,26.6,87,11690,7.4,1580,790,26.3,Selada,8
25,4,16.36,26.5,87,17580,7.4,1588,794,26.3,Selada,6
25,5,16.37,26.7,87,13470,7.4,1573,784,26.3,Selada,8
25,6,16.38,26.7,87,13640,7.4,1589,794,26.3,Selada,7
25,7,16.42,26.8,87,14750,7.4,1547,787,26.3,Selada,7
25,8,16.43,26.7,87,18860,7.4,1550,775,26.3,Selada,11
25,9,16.44,25.9,87,12970,7.4,1555,777,26.3,Selada,9
25,10,16.45,25.6,87,17080,7.4,1550,775,26.3,Selada,12
26,1,9.28,26.8,99,9009,6.7,1561,780,22.9,Selada,12
