datetime,day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,LeafCount
2024-01-24 16:26:00,24,7,16:26:00,25.7,99,14750,7.1,1570,785,26.3,6
2024-01-24 16:26:00,24,7,16:26:00,25.7,99,14750,7.1,1617,808,26.3,6
2024-01-24 16:28:00,24,8,16:28:00,25.1,99,18860,7.1,1771,800,26.3,9
2024-01-24 16:28:00,24,8,16:28:00,25.1,99,18860,7.1,1585,729,26.3,9
2024-01-24 16:29:00,24,9,16:29:00,25.3,99,12970,7.1,1585,729,26.3,7
2024-01-24 16:32:00,24,10,16:32:00,25.9,99,17080,7.1,1578,784,26.3,10
2024-01-24 16:33:00,24,1,16:33:00,26.5,87,19910,7.4,1555,777,26.3,8
2024-01-24 16:34:00,24,2,16:34:00,26.6,87,15800,7.4,1550,775,26.3,7
2024-01-24 16:35:00,24,3,16:35:00,26.6,87,11690,7.4,1561,780,26.3,7
2024-01-24 16:36:00,24,4,16:36:00,26.5,87,17580,7.4,1566,783,26.3,6
2024-01-24 16:37:00,24,5,16:37:00,26.7,87,13470,7.4,1573,786,26.3,6
2024-01-24 16:38:00,24,6,16:38:00,26.7,87,13640,7.4,1511,755,26.3,6
2024-01-24 16:42:00,24,7,16:42:00,26.8,87,14750,7.4,1494,750,26.3,6
2024-01-24 16:43:00,24,8,16:43:00,26.7,87,18860,7.4,1474,737,26.3,9
2024-01-24 16:44:00,24,9,16:44:00,25.9,87,12970,7.4,1599,799,26.3,7
2024-01-24 16:45:00,24,10,16:45:00,25.6,87,17080,7.4,1578,784,26.3,10
2024-01-25 08:55:00,25,1,08:55:00,26.8,96,9009,6.7,1619,805,22.9,10
2024-01-25 08:55:00,25,1,08:55:00,26.8,96,9009,6.7,1547,787,22.9,12
2024-01-25 08:57:00,25,2,08:57:00,26.6,96,9151,7.3,1595,799,22.9,9
2024-01-25 08:57:00,25,2,08:57:00,26.6,96,9151,7.3,1547,787,22.9,10
2024-01-25 08:59:00,25,3,08:59:00,26.4,96,9293,7.3,1580,790,22.9,8
2024-01-25 08:59:00,25,3,08:59:00,26.4,96,9293,7.3,1555,777,22.9,9
2024-01-25 09:02:00,25,4,09:02:00,26.2,96,9435,7.3,1550,775,22.9,9
2024-01-25 09:02:00,25,4,09:02:00,26.2,96,9435,7.3,1588,794,22.9,6
2024-01-25 09:03:00,25,5,09:03:00,26.2,96,9577,7.3,1561,780,22.9,13
2024-01-25 09:03:00,25,5,09:03:00,26.2,96,9577,7.3,1573,784,22.9,8
2024-01-25 09:04:00,25,6,09:04:00,26.9,96,9719,7.3,1566,783,22.9,8
2024-01-25 09:04:00,25,6,09:04:00,26.9,96,9719,7.3,1628,814,22.9,7
2024-01-25 09:05:00,25,7,09:05:00,26.8,96,9861,7.3,1573,786,22.9,9
2024-01-25 09:05:00,25,7,09:05:00,26.8,96,9861,7.3,1620,810,22.9,7
2024-01-25 09:06:00,25,8,09:06:00,26.8,96,9003,7.3,1589,794,22.9,11
2024-01-25 09:06:00,25,8,09:06:00,26.8,96,9003,7.3,1511,755,22.9,12
2024-01-25 09:07:00,25,9,09:07:00,26.2,96,9145,7.3,1595,799,22.9,10
2024-01-25 09:07:00,25,9,09:07:00,26.2,96,9145,7.3,1547,787,22.9,9
2024-01-25 09:08:00,25,10,09:08:00,26.9,96,9287,7.3,1580,790,22.9,8
2024-01-25 09:08:00,25,10,09:08:00,26.9,96,9287,7.3,1550,775,22.9,12
2024-01-25 09:28:00,25,1,09:28:00,26.8,99,9009,6.7,1561,780,22.9,12
2024-01-25 09:29:00,25,2,09:29:00,26.6,99,9151,7.3,1566,783,22.9,10
2024-01-25 09:29:00,25,10,09:29:00,26.9,99,9287,7.3,1538,769,22.9,8
2024-01-25 09:31:00,25,3,09:31:00,26.4,99,9293,7.3,1573,786,22.9,9
2024-01-25 09:32:00,25,4,09:32:00,26.2,99,9435,7.3,1511,755,22.9,9
2024-01-25 09:33:00,25,5,09:33:00,26.2,99,9577,7.3,1599,799,22.9,13
2024-01-25 09:34:00,25,6,09:34:00,26.9,99,9719,7.3,1597,798,22.9,8
2024-01-25 09:36:00,25,7,09:36:00,26.8,99,9861,7.3,1519,759,22.9,9
2024-01-25 09:39:00,25,8,09:39:00,26.8,99,9003,7.3,1540,770,22.9,12
2024-01-25 09:42:00,25,9,09:42:00,26.2,99,9145,7.3,1583,760,22.9,10
2024-01-25 11:51:00,25,1,11:51:00,27.4,70,19410,7.1,1568,784,26.2,12
2024-01-25 11:53:00,25,2,11:53:00,27.1,70,19640,7.1,1574,787,26.2,10
2024-01-25 11:55:00,25,3,11:55:00,27.4,70,19870,7.1,1589,794,26.2,9
2024-01-25 11:57:00,25,4,11:57:00,27.4,70,10100,7.1,1547,787,26.2,9
2024-01-25 11:59:00,25,5,11:59:00,27.1,70,10330,7.1,1550,775,26.2,13
2024-01-25 12:03:00,25,6,12:03:00,27.4,70,10560,7.1,1591,798,26.2,8
2024-01-25 12:04:00,25,7,12:04:00,27.4,70,10790,7.1,1597,802,26.2,9
2024-01-25 12:05:00,25,8,12:05:00,27.8,70,11020,7.1,1587,793,26.2,12
2024-01-25 12:06:00,25,9,12:06:00,27.6,70,11250,7.1,1591,795,26.2,10
2024-01-25 12:07:00,25,10,12:07:00,27.4,70,11480,7.1,1561,780,26.2,8
2024-01-25 12:14:00,25,1,12:14:00,24.8,70,19410,7.1,1581,790,26.2,10
2024-01-25 12:14:00,25,1,12:14:00,24.8,70,19410,7.1,1588,794,26.2,12
2024-01-25 12:15:00,25,2,12:15:00,24.2,70,19640,7.1,1597,798,26.2,9
2024-01-25 12:15:00,25,2,12:15:00,24.2,70,19640,7.1,1573,784,26.2,10
2024-01-25 12:15:00,25,3,12:15:00,24.6,70,19870,7.1,1599,799,26.2,9
2024-01-25 12:15:00,25,3,12:15:00,24.6,70,19870,7.1,1580,790,26.2,8
2024-01-25 12:17:00,25,4,12:17:00,24.1,70,10100,7.1,1597,798,26.2,9
2024-01-25 12:17:00,25,4,12:17:00,24.1,70,10100,7.1,1555,790,26.2,6
2024-01-25 12:18:00,25,5,12:18:00,24.8,70,10330,7.1,1555,790,26.2,8
2024-01-25 12:18:00,25,5,12:18:00,24.8,70,10330,7.1,1519,759,26.2,13
2024-01-25 12:21:00,25,7,12:21:00,24.5,70,10790,7.1,1587,793,26.2,7
2024-01-25 12:21:00,25,7,12:21:00,24.5,70,10790,7.1,1583,760,26.2,9
2024-01-25 12:21:00,25,6,12:21:00,24.9,70,10560,7.1,1540,770,26.2,8
2024-01-25 12:21:00,25,6,12:21:00,24.9,70,10560,7.1,1585,792,26.2,7
2024-01-25 12:22:00,25,8,12:22:00,24.7,70,11020,7.1,1538,769,26.2,12
2024-01-25 12:22:00,25,8,12:22:00,24.7,70,11020,7.1,1591,795,26.2,11
2024-01-25 12:24:00,25,9,12:24:00,24.7,70,11250,7.1,1568,784,26.2,10
2024-01-25 12:24:00,25,9,12:24:00,24.7,70,11250,7.1,1572,786,26.2,9
2024-01-25 12:25:00,25,10,12:25:00,24.1,70,11480,7.1,1574,787,26.2,8
2024-01-25 12:25:00,25,10,12:25:00,24.1,70,11480,7.1,1573,786,26.2,12
2024-01-25 14:27:00,25,1,14:27:00,24.2,48,9899,7.2,1589,794,27.2,12
2024-01-25 14:27:00,25,1,14:27:00,24.2,48,9899,7.2,1519,759,27.2,10
2024-01-25 14:27:00,25,1,14:27:00,24.2,48,9899,7.2,1570,785,27.2,12
2024-01-25 14:28:00,25,2,14:28:00,24.6,48,9907,7.2,1547,787,27.2,10
2024-01-25 14:28:00,25,2,14:28:00,24.6,48,9907,7.2,1585,729,27.2,10
2024-01-25 14:28:00,25,2,14:28:00,24.6,48,9907,7.2,1540,770,27.2,9
2024-01-25 14:29:00,25,3,14:29:00,25.6,48,9915,7.2,1578,784,27.2,9
2024-01-25 14:29:00,25,3,14:29:00,25.6,48,9915,7.2,1550,775,27.2,9
2024-01-25 14:29:00,25,3,14:29:00,25.6,48,9915,7.2,1583,760,27.2,8
2024-01-25 14:31:00,25,4,14:31:00,25.3,48,9923,7.2,1538,769,27.2,6
2024-01-25 14:31:00,25,5,14:31:00,25.8,48,9931,7.2,1580,790,27.2,13
2024-01-25 14:31:00,25,4,14:31:00,25.3,48,9923,7.2,1555,777,27.2,9
2024-01-25 14:31:00,25,4,14:31:00,25.3,48,9923,7.2,1595,799,27.2,9
2024-01-25 14:31:00,25,5,14:31:00,25.8,48,9931,7.2,1550,775,27.2,13
2024-01-25 14:31:00,25,5,14:31:00,25.8,48,9931,7.2,1568,784,27.2,8
2024-01-25 14:32:00,25,6,14:32:00,25.1,48,9939,7.2,1588,794,27.2,8
2024-01-25 14:32:00,25,6,14:32:00,25.1,48,9939,7.2,1574,787,27.2,7
2024-01-25 14:32:00,25,6,14:32:00,25.1,48,9939,7.2,1561,780,27.2,8
2024-01-25 14:33:00,25,7,14:33:00,25.2,48,9947,7.2,1574,787,27.2,7
2024-01-25 14:33:00,25,7,14:33:00,25.2,48,9947,7.2,1566,783,27.2,9
2024-01-25 14:33:00,25,7,14:33:00,25.2,48,9947,7.2,1573,784,27.2,9
2024-01-25 14:34:00,25,8,14:34:00,25.6,48,9955,7.2,1573,786,27.2,12
2024-01-25 14:34:00,25,8,14:34:00,25.6,48,9955,7.2,1589,794,27.2,12
2024-01-25 14:34:00,25,8,14:34:00,25.6,48,9955,7.2,1589,794,27.2,11
2024-01-25 14:35:00,25,9,14:35:00,25.6,48,9963,7.2,1547,787,27.2,10
2024-01-25 14:35:00,25,9,14:35:00,25.6,48,9963,7.2,1511,755,27.2,10
2024-01-25 14:35:00,25,9,14:35:00,25.6,48,9963,7.2,1547,787,27.2,9
2024-01-25 14:36:00,25,10,14:36:00,25.9,48,9971,7.2,1599,799,27.2,8
2024-01-25 14:36:00,25,10,14:36:00,25.9,48,9971,7.2,1550,775,27.2,12
2024-01-25 14:36:00,25,10,14:36:00,25.9,48,9971,7.2,1550,775,27.2,8
2024-01-25 16:14:00,25,1,16:14:00,26.5,87,19910,7.4,1555,777,26.3,12
2024-01-25 16:14:00,25,1,16:14:00,26.5,87,19910,7.4,1555,777,26.3,10
2024-01-25 16:16:00,25,2,16:16:00,26.6,87,15800,7.4,1550,775,26.3,9
2024-01-25 16:18:00,25,3,16:18:00,26.6,87,11690,7.4,1561,780,26.3,8
2024-01-25 16:21:00,25,4,16:21:00,26.5,87,17580,7.4,1566,783,26.3,6
2024-01-25 16:22:00,25,5,16:22:00,26.7,87,13470,7.4,1573,786,26.3,8
2024-01-25 16:24:00,25,6,16:24:00,26.7,87,13640,7.4,1511,755,26.3,7
2024-01-25 16:26:00,25,7,16:26:00,26.8,87,14750,7.4,1599,799,26.3,7
2024-01-25 16:26:00,25,7,16:26:00,26.8,87,14750,7.4,1578,784,26.3,7
2024-01-25 16:28:00,25,8,16:28:00,26.7,87,18860,7.4,1595,799,26.3,11
2024-01-25 16:28:00,25,8,16:28:00,26.7,87,18860,7.4,1597,798,26.3,11
2024-01-25 16:29:00,25,9,16:29:00,25.9,87,12970,7.4,1581,790,26.3,9
2024-01-25 16:29:00,25,9,16:29:00,25.9,87,12970,7.4,1599,799,26.3,9
2024-01-25 16:32:00,25,10,16:32:00,25.6,87,17080,7.4,1597,798,26.3,12
2024-01-25 16:32:00,25,10,16:32:00,25.6,87,17080,7.4,1578,784,26.3,12
2024-01-25 16:33:00,25,1,16:33:00,26.5,87,19910,7.4,1578,784,26.3,12
2024-01-25 16:34:00,25,2,16:34:00,26.6,87,15800,7.4,1595,799,26.3,9
2024-01-25 16:35:00,25,3,16:35:00,26.6,87,11690,7.4,1580,790,26.3,8
2024-01-25 16:36:00,25,4,16:36:00,26.5,87,17580,7.4,1588,794,26.3,6
2024-01-25 16:37:00,25,5,16:37:00,26.7,87,13470,7.4,1573,784,26.3,8
2024-01-25 16:38:00,25,6,16:38:00,26.7,87,13640,7.4,1589,794,26.3,7
2024-01-25 16:42:00,25,7,16:42:00,26.8,87,14750,7.4,1547,787,26.3,7
2024-01-25 16:43:00,25,8,16:43:00,26.7,87,18860,7.4,1550,775,26.3,11
2024-01-25 16:44:00,25,9,16:44:00,25.9,87,12970,7.4,1555,777,26.3,9
2024-01-25 16:45:00,25,10,16:45:00,25.6,87,17080,7.4,1550,775,26.3,12
2024-01-26 08:55:00,26,1,08:55:00,26.8,96,9009,6.7,1619,805,22.9,12
2024-01-26 08:57:00,26,2,08:57:00,26.6,96,9151,7.3,1595,799,22.9,10
2024-01-26 08:59:00,26,3,08:59:00,26.4,96,9293,7.3,1580,790,22.9,9
2024-01-26 09:02:00,26,4,09:02:00,26.2,96,9435,7.3,1588,794,22.9,9
2024-01-26 09:03:00,26,5,09:03:00,26.2,96,9577,7.3,1573,784,22.9,13
2024-01-26 09:04:00,26,6,09:04:00,26.9,96,9719,7.3,1628,814,22.9,8
2024-01-26 09:05:00,26,7,09:05:00,26.8,96,9861,7.3,1620,810,22.9,9
2024-01-26 09:06:00,26,8,09:06:00,26.8,96,9003,7.3,1589,794,22.9,12
2024-01-26 09:07:00,26,9,09:07:00,26.2,96,9145,7.3,1547,787,22.9,10
2024-01-26 09:08:00,26,10,09:08:00,26.9,96,9287,7.3,1550,775,22.9,8
2024-01-26 09:28:00,26,1,09:28:00,26.8,99,9009,6.7,1578,784,22.9,10
2024-01-26 09:28:00,26,1,09:28:00,26.8,99,9009,6.7,1561,780,22.9,12
2024-01-26 09:29:00,26,10,09:29:00,26.9,99,9287,7.3,1547,787,22.9,12
2024-01-26 09:29:00,26,2,09:29:00,26.6,99,9151,7.3,1566,783,22.9,10
2024-01-26 09:29:00,26,10,09:29:00,26.9,99,9287,7.3,1538,769,22.9,8
2024-01-26 09:29:00,26,2,09:29:00,26.6,99,9151,7.3,1595,799,22.9,9
2024-01-26 09:31:00,26,3,09:31:00,26.4,99,9293,7.3,1573,786,22.9,9
2024-01-26 09:31:00,26,3,09:31:00,26.4,99,9293,7.3,1580,790,22.9,8
2024-01-26 09:32:00,26,4,09:32:00,26.2,99,9435,7.3,1588,794,22.9,6
2024-01-26 09:32:00,26,4,09:32:00,26.2,99,9435,7.3,1511,755,22.9,9
2024-01-26 09:33:00,26,5,09:33:00,26.2,99,9577,7.3,1599,799,22.9,13
2024-01-26 09:33:00,26,5,09:33:00,26.2,99,9577,7.3,1573,784,22.9,8
2024-01-26 09:34:00,26,6,09:34:00,26.9,99,9719,7.3,1597,798,22.9,8
2024-01-26 09:34:00,26,6,09:34:00,26.9,99,9719,7.3,1548,774,22.9,7
2024-01-26 09:36:00,26,7,09:36:00,26.8,99,9861,7.3,1519,759,22.9,9
2024-01-26 09:36:00,26,7,09:36:00,26.8,99,9861,7.3,1528,764,22.9,7
2024-01-26 09:39:00,26,8,09:39:00,26.8,99,9003,7.3,1589,794,22.9,11
2024-01-26 09:39:00,26,8,09:39:00,26.8,99,9003,7.3,1540,770,22.9,12
2024-01-26 09:42:00,26,9,09:42:00,26.2,99,9145,7.3,1547,787,22.9,9
2024-01-26 09:42:00,26,9,09:42:00,26.2,99,9145,7.3,1583,760,22.9,10
2024-01-26 11:51:00,26,1,11:51:00,27.4,70,19410,7.1,1568,784,26.2,12
2024-01-26 11:51:00,26,1,11:51:00,27.4,70,19410,7.1,1555,777,26.2,10
2024-01-26 11:53:00,26,2,11:53:00,27.1,70,19640,7.1,1550,775,26.2,9
2024-01-26 11:53:00,26,2,11:53:00,27.1,70,19640,7.1,1574,787,26.2,10
2024-01-26 11:55:00,26,3,11:55:00,27.4,70,19870,7.1,1561,780,26.2,8
2024-01-26 11:55:00,26,3,11:55:00,27.4,70,19870,7.1,1589,794,26.2,9
2024-01-26 11:57:00,26,4,11:57:00,27.4,70,10100,7.1,1547,787,26.2,9
2024-01-26 11:57:00,26,4,11:57:00,27.4,70,10100,7.1,1566,783,26.2,6
2024-01-26 11:59:00,26,5,11:59:00,27.1,70,10330,7.1,1573,786,26.2,8
2024-01-26 11:59:00,26,5,11:59:00,27.1,70,10330,7.1,1550,775,26.2,13
2024-01-26 12:03:00,26,6,12:03:00,27.4,70,10560,7.1,1591,798,26.2,8
2024-01-26 12:03:00,26,6,12:03:00,27.4,70,10560,7.1,1511,755,26.2,7
2024-01-26 12:04:00,26,7,12:04:00,27.4,70,10790,7.1,1597,802,26.2,9
2024-01-26 12:04:00,26,7,12:04:00,27.4,70,10790,7.1,1566,783,26.2,7
2024-01-26 12:05:00,26,8,12:05:00,27.8,70,11020,7.1,1573,786,26.2,11
2024-01-26 12:05:00,26,8,12:05:00,27.8,70,11020,7.1,1587,793,26.2,12
2024-01-26 12:06:00,26,9,12:06:00,27.6,70,11250,7.1,1591,795,26.2,10
2024-01-26 12:06:00,26,9,12:06:00,27.6,70,11250,7.1,1599,799,26.2,9
2024-01-26 12:07:00,26,10,12:07:00,27.4,70,11480,7.1,1561,780,26.2,8
2024-01-26 12:07:00,26,10,12:07:00,27.4,70,11480,7.1,1597,798,26.2,12
2024-01-26 12:14:00,26,1,12:14:00,24.8,70,19410,7.1,1581,790,26.2,12
2024-01-26 12:15:00,26,2,12:15:00,24.2,70,19640,7.1,1597,798,26.2,10
2024-01-26 12:15:00,26,3,12:15:00,24.6,70,19870,7.1,1580,790,26.2,9
2024-01-26 12:17:00,26,4,12:17:00,24.1,70,10100,7.1,1555,790,26.2,9
2024-01-26 12:18:00,26,5,12:18:00,24.8,70,10330,7.1,1555,790,26.2,13
2024-01-26 12:21:00,26,6,12:21:00,24.9,70,10560,7.1,1585,792,26.2,8
2024-01-26 12:21:00,26,7,12:21:00,24.5,70,10790,7.1,1587,793,26.2,9
2024-01-26 12:22:00,26,8,12:22:00,24.7,70,11020,7.1,1591,795,26.2,12
2024-01-26 12:24:00,26,9,12:24:00,24.7,70,11250,7.1,1572,786,26.2,10
2024-01-26 12:25:00,26,10,12:25:00,24.1,70,11480,7.1,1573,786,26.2,8
2024-01-26 14:27:00,26,1,14:27:00,24.2,91,9899,7.2,1581,790,27.2,10
2024-01-26 14:27:00,26,1,14:27:00,24.2,48,9899,7.2,1519,759,27.2,12
2024-01-26 14:27:00,26,1,14:27:00,24.2,48,9899,7.2,1570,785,27.2,12
2024-01-26 14:28:00,26,2,14:28:00,24.6,48,9907,7.2,1585,729,27.2,10
2024-01-26 14:28:00,26,2,14:28:00,24.6,48,9907,7.2,1540,770,27.2,10
2024-01-26 14:28:00,26,2,14:28:00,24.6,91,9907,7.2,1597,798,27.2,9
2024-01-26 14:29:00,26,3,14:29:00,25.6,48,9915,7.2,1578,784,27.2,9
2024-01-26 14:29:00,26,3,14:29:00,25.6,48,9915,7.2,1583,760,27.2,9
2024-01-26 14:29:00,26,3,14:29:00,25.6,91,9915,7.2,1589,794,27.2,8
2024-01-26 14:31:00,26,5,14:31:00,25.8,48,9931,7.2,1568,784,27.2,13
2024-01-26 14:31:00,26,4,14:31:00,25.3,48,9923,7.2,1595,799,27.2,9
2024-01-26 14:31:00,26,4,14:31:00,25.3,48,9923,7.2,1538,769,27.2,9
2024-01-26 14:31:00,26,5,14:31:00,25.8,48,9931,7.2,1580,790,27.2,13
2024-01-26 14:31:00,26,4,14:31:00,25.3,91,9923,7.2,1575,797,27.2,6
2024-01-26 14:31:00,26,5,14:31:00,25.8,91,9931,7.2,1587,793,27.2,8
2024-01-26 14:32:00,26,6,14:32:00,25.1,48,9939,7.2,1574,787,27.2,8
2024-01-26 14:32:00,26,6,14:32:00,25.1,48,9939,7.2,1588,794,27.2,8
2024-01-26 14:32:00,26,6,14:32:00,25.1,91,9939,7.2,1574,787,27.2,7
2024-01-26 14:33:00,26,7,14:33:00,25.2,48,9947,7.2,1574,787,27.2,9
2024-01-26 14:33:00,26,7,14:33:00,25.2,91,9947,7.2,1589,794,27.2,7
2024-01-26 14:33:00,26,7,14:33:00,25.2,48,9947,7.2,1573,784,27.2,9
2024-01-26 14:34:00,26,8,14:34:00,25.6,48,9955,7.2,1589,794,27.2,12
2024-01-26 14:34:00,26,8,14:34:00,25.6,91,9955,7.2,1555,777,27.2,11
2024-01-26 14:35:00,26,9,14:35:00,25.6,48,9963,7.2,1547,787,27.2,10
2024-01-26 14:35:00,26,9,14:35:00,25.6,91,9963,7.2,1550,775,27.2,9
2024-01-26 14:36:00,26,10,14:36:00,25.9,48,9971,7.2,1550,775,27.2,8
2024-01-26 14:36:00,26,10,14:36:00,25.9,91,9971,7.2,1561,780,27.2,12
2024-01-26 16:14:00,26,1,16:14:00,26.5,87,19910,7.4,1555,777,26.3,12
2024-01-26 16:16:00,26,2,16:16:00,26.6,87,15800,7.4,1550,775,26.3,9
2024-01-26 16:18:00,26,3,16:18:00,26.6,87,11690,7.4,1561,780,26.3,8
2024-01-26 16:21:00,26,4,16:21:00,26.5,87,17580,7.4,1566,783,26.3,6
2024-01-26 16:22:00,26,5,16:22:00,26.7,87,13470,7.4,1573,786,26.3,8
2024-01-26 16:24:00,26,6,16:24:00,26.7,87,13640,7.4,1511,755,26.3,7
2024-01-26 16:26:00,26,7,16:26:00,26.8,87,14750,7.4,1599,799,26.3,7
2024-01-26 16:26:00,26,7,16:26:00,26.8,87,14750,7.4,1578,784,26.3,7
2024-01-26 16:28:00,26,8,16:28:00,26.7,87,18860,7.4,1595,799,26.3,11
2024-01-26 16:28:00,26,8,16:28:00,26.7,87,18860,7.4,1597,798,26.3,11
2024-01-26 16:29:00,26,9,16:29:00,25.9,87,12970,7.4,1599,799,26.3,9
2024-01-26 16:29:00,26,9,16:29:00,25.9,87,12970,7.4,1581,790,26.3,9
2024-01-26 16:32:00,26,10,16:32:00,25.6,87,17080,7.4,1578,784,26.3,12
2024-01-26 16:32:00,26,10,16:32:00,25.6,87,17080,7.4,1597,798,26.3,12
2024-01-26 16:33:00,26,1,16:33:00,26.5,87,19910,7.4,1566,783,26.3,10
2024-01-26 16:34:00,26,2,16:34:00,26.6,87,15800,7.4,1573,786,26.3,9
2024-01-26 16:35:00,26,3,16:35:00,26.6,87,11690,7.4,1511,755,26.3,8
2024-01-26 16:36:00,26,4,16:36:00,26.5,87,17580,7.4,1599,799,26.3,6
2024-01-26 16:37:00,26,5,16:37:00,26.7,87,13470,7.4,1578,784,26.3,8
2024-01-26 16:38:00,26,6,16:38:00,26.7,87,13640,7.4,1595,799,26.3,7
2024-01-26 16:42:00,26,7,16:42:00,26.8,87,14750,7.4,1580,790,26.3,7
2024-01-26 16:43:00,26,8,16:43:00,26.7,87,18860,7.4,1588,794,26.3,11
2024-01-26 16:44:00,26,9,16:44:00,25.9,87,12970,7.4,1573,784,26.3,9
2024-01-26 16:45:00,26,10,16:45:00,25.6,87,17080,7.4,1589,794,26.3,12
2024-01-27 08:55:00,27,1,08:55:00,26.8,96,9009,6.7,1589,794,22.9,12
2024-01-27 08:55:00,27,1,08:55:00,26.8,96,9009,6.7,1547,787,22.9,10
2024-01-27 08:57:00,27,2,08:57:00,26.6,96,9151,7.3,1550,775,22.9,9
2024-01-27 08:57:00,27,2,08:57:00,26.6,96,9151,7.3,1575,797,22.9,10
2024-01-27 08:59:00,27,3,08:59:00,26.4,96,9293,7.3,1555,777,22.9,8
2024-01-27 08:59:00,27,3,08:59:00,26.4,96,9293,7.3,1587,793,22.9,9
2024-01-27 09:02:00,27,4,09:02:00,26.2,96,9435,7.3,1574,787,22.9,9
2024-01-27 09:02:00,27,4,09:02:00,26.2,96,9435,7.3,1550,775,22.9,6
2024-01-27 09:03:00,27,5,09:03:00,26.2,96,9577,7.3,1589,794,22.9,13
2024-01-27 09:03:00,27,5,09:03:00,26.2,96,9577,7.3,1561,780,22.9,8
2024-01-27 09:04:00,27,6,09:04:00,26.9,96,9719,7.3,1566,783,22.9,7
2024-01-27 09:04:00,27,6,09:04:00,26.9,96,9719,7.3,1555,777,22.9,8
2024-01-27 09:05:00,27,7,09:05:00,26.8,96,9861,7.3,1550,775,22.9,9
2024-01-27 09:05:00,27,7,09:05:00,26.8,96,9861,7.3,1573,786,22.9,7
2024-01-27 09:06:00,27,8,09:06:00,26.8,96,9003,7.3,1561,780,22.9,12
2024-01-27 09:06:00,27,8,09:06:00,26.8,96,9003,7.3,1511,755,22.9,11
2024-01-27 09:07:00,27,9,09:07:00,26.2,96,9145,7.3,1566,783,22.9,10
2024-01-27 09:07:00,27,9,09:07:00,26.2,96,9145,7.3,1599,799,22.9,9
2024-01-27 09:08:00,27,10,09:08:00,26.9,96,9287,7.3,1597,798,22.9,12
2024-01-27 09:08:00,27,10,09:08:00,26.9,96,9287,7.3,1573,786,22.9,8
2024-01-27 09:28:00,27,1,09:28:00,26.8,99,9009,6.7,1578,784,22.9,12
2024-01-27 09:29:00,27,10,09:29:00,26.9,99,9287,7.3,1547,787,22.9,8
2024-01-27 09:29:00,27,2,09:29:00,26.6,99,9151,7.3,1595,799,22.9,10
2024-01-27 09:31:00,27,3,09:31:00,26.4,99,9293,7.3,1580,790,22.9,9
2024-01-27 09:32:00,27,4,09:32:00,26.2,99,9435,7.3,1588,794,22.9,9
2024-01-27 09:33:00,27,5,09:33:00,26.2,99,9577,7.3,1573,784,22.9,13
2024-01-27 09:34:00,27,6,09:34:00,26.9,99,9719,7.3,1548,774,22.9,8
2024-01-27 09:36:00,27,7,09:36:00,26.8,99,9861,7.3,1528,764,22.9,9
2024-01-27 09:39:00,27,8,09:39:00,26.8,99,9003,7.3,1589,794,22.9,12
2024-01-27 09:42:00,27,9,09:42:00,26.2,99,9145,7.3,1547,787,22.9,10
2024-01-27 11:51:00,27,1,11:51:00,27.4,70,19410,7.1,1519,759,26.2,10
2024-01-27 11:51:00,27,1,11:51:00,27.4,70,19410,7.1,1555,777,26.2,12
2024-01-27 11:51:00,27,1,11:51:00,27.4,70,19410,7.1,1511,755,26.2,12
2024-01-27 11:53:00,27,2,11:53:00,27.1,70,19640,7.1,1540,770,26.2,9
2024-01-27 11:53:00,27,2,11:53:00,27.1,70,19640,7.1,1599,799,26.2,10
2024-01-27 11:53:00,27,2,11:53:00,27.1,70,19640,7.1,1550,775,26.2,10
2024-01-27 11:55:00,27,3,11:55:00,27.4,70,19870,7.1,1578,784,26.2,9
2024-01-27 11:55:00,27,3,11:55:00,27.4,70,19870,7.1,1561,780,26.2,9
2024-01-27 11:55:00,27,3,11:55:00,27.4,70,19870,7.1,1583,760,26.2,8
2024-01-27 11:57:00,27,4,11:57:00,27.4,70,10100,7.1,1595,799,26.2,9
2024-01-27 11:57:00,27,4,11:57:00,27.4,70,10100,7.1,1538,769,26.2,6
2024-01-27 11:57:00,27,4,11:57:00,27.4,70,10100,7.1,1566,783,26.2,9
2024-01-27 11:59:00,27,5,11:59:00,27.1,70,10330,7.1,1580,790,26.2,13
2024-01-27 11:59:00,27,5,11:59:00,27.1,70,10330,7.1,1573,786,26.2,13
2024-01-27 11:59:00,27,5,11:59:00,27.1,70,10330,7.1,1568,784,26.2,8
2024-01-27 12:03:00,27,6,12:03:00,27.4,70,10560,7.1,1574,787,26.2,7
2024-01-27 12:03:00,27,6,12:03:00,27.4,70,10560,7.1,1511,755,26.2,8
2024-01-27 12:03:00,27,6,12:03:00,27.4,70,10560,7.1,1588,794,26.2,8
2024-01-27 12:04:00,27,7,12:04:00,27.4,70,10790,7.1,1566,783,26.2,9
2024-01-27 12:04:00,27,7,12:04:00,27.4,70,10790,7.1,1589,794,26.2,7
2024-01-27 12:04:00,27,7,12:04:00,27.4,70,10790,7.1,1573,784,26.2,9
2024-01-27 12:05:00,27,8,12:05:00,27.8,70,11020,7.1,1573,786,26.2,12
2024-01-27 12:05:00,27,8,12:05:00,27.8,70,11020,7.1,1589,794,26.2,12
2024-01-27 12:05:00,27,8,12:05:00,27.8,70,11020,7.1,1547,787,26.2,11
