day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,LeafCount
19,3,8.59,26.4,72,15160,6.7,1142,571,26.1,Selada,8
19,4,9.02,26.2,72,13830,6.7,1149,574,26.1,Selada,7
19,5,9.03,26.2,72,12500,6.7,1160,580,26.1,Selada,7
19,6,9.04,26.9,72,11170,6.7,1149,574,26.1,Selada,8
19,7,9.05,26.8,72,19840,6.7,1132,563,26.1,Selada,9
19,8,9.06,26.8,72,18510,6.7,1147,573,26.1,Selada,7
19,9,9.07,26.2,72,17180,6.7,1129,564,26.1,Selada,10
19,10,9.08,26.9,72,15850,6.7,1112,556,26.1,Selada,9
19,1,11.51,30.8,58,44630,6.9,1130,565,30.4,Selada,8
19,2,11.53,30.2,58,45510,6.9,1132,566,30.4,Selada,8
19,3,11.55,30.6,58,46390,6.9,1129,564,30.4,Selada,8
19,4,11.57,30.1,58,47270,6.9,1143,571,30.4,Selada,7
19,5,11.59,30.8,58,48150,6.9,1160,580,30.4,Selada,7
19,6,12.03,30.9,58,49030,6.9,1147,573,30.4,Selada,8
19,7,12.04,30.5,58,49910,6.9,1129,564,30.4,Selada,9
19,8,12.05,30.7,58,40790,6.9,1112,556,30.4,Selada,7
19,9,12.06,30.7,58,41670,6.9,1149,574,30.4,Selada,10
19,10,12.07,30.1,58,42550,6.9,1160,580,30.4,Selada,9
19,1,14.27,31.2,66,33730,7.2,1149,574,31.1,Selada,8
19,2,14.28,32.6,66,36210,7.2,1132,563,31.1,Selada,8
19,3,14.29,31.6,66,34180,7.2,1147,573,31.1,Selada,8
19,4,14.31,32.3,66,30520,7.2,1134,567,31.1,Selada,7
19,5,14.31,31.8,66,31070,7.2,1127,563,31.1,Selada,7
19,6,14.32,30.1,66,30510,7.2,1142,571,31.1,Selada,8
19,7,14.33,31.2,66,29950,7.2,1149,574,31.1,Selada,9
19,8,14.34,32.6,66,29390,7.2,1160,580,31.1,Selada,7
19,9,14.35,31.6,66,28830,7.2,1149,574,31.1,Selada,10
19,10,14.36,31.9,66,28270,7.2,1132,563,31.1,Selada,9
19,1,16.14,25.1,64,57810,6.9,1147,573,34.1,Selada,8
19,2,16.16,25.3,64,57120,6.9,1129,564,34.1,Selada,8
19,3,16.18,25.5,64,56430,6.9,1112,556,34.1,Selada,8
19,4,16.21,25.7,64,55740,6.9,1130,565,34.1,Selada,7
19,5,16.22,25.9,64,55050,6.9,1132,566,34.1,Selada,7
19,6,16.24,25.5,64,54360,6.9,1129,564,34.1,Selada,8
19,7,16.26,25.7,64,53670,6.9,1143,571,34.1,Selada,9
19,8,16.28,25.1,64,52980,6.9,1160,580,34.1,Selada,7
19,9,16.29,25.3,64,52290,6.9,1142,571,34.1,Selada,10
19,10,16.32,25.9,64,51600,6.9,1149,574,34.1,Selada,9
20,1,8.55,26.8,96,9009,6.7,1595,799,22.9,Selada,8
20,2,8.57,26.6,96,9151,7.3,1595,799,22.9,Selada,8
20,3,8.59,26.4,96,9293,7.3,1580,790,22.9,Selada,8
20,4,9.02,26.2,96,9435,7.3,1588,794,22.9,Selada,7
20,5,9.03,26.2,96,9577,7.3,1573,784,22.9,Selada,7
20,6,9.04,26.9,96,9719,7.3,1573,784,22.9,Selada,8
20,7,9.05,26.8,96,9861,7.3,1589,794,22.9,Selada,9
20,8,9.06,26.8,96,9003,7.3,1589,794,22.9,Selada,7
20,9,9.07,26.2,96,9145,7.3,1547,787,22.9,Selada,10
20,10,9.08,26.9,96,9287,7.3,1550,775,22.9,Selada,9
20,1,11.51,27.4,70,19410,7.1,1555,777,26.2,Selada,8
20,2,11.53,27.1,70,19640,7.1,1550,775,26.2,Selada,8
20,3,11.55,27.4,70,19870,7.1,1561,780,26.2,Selada,8
20,4,11.57,27.4,70,10100,7.1,1566,783,26.2,Selada,7
20,5,11.59,27.1,70,10330,7.1,1573,786,26.2,Selada,7
20,6,12.03,27.4,70,10560,7.1,1511,755,26.2,Selada,8
20,7,12.04,27.4,70,10790,7.1,1494,750,26.2,Selada,9
20,8,12.05,27.8,70,11020,7.1,1474,737,26.2,Selada,7
20,9,12.06,27.6,70,11250,7.1,1599,799,26.2,Selada,10
20,10,12.07,27.4,70,11480,7.1,1597,798,26.2,Selada,9
20,1,14.27,24.2,48,9899,7.2,1519,759,27.2,Selada,8
20,2,14.28,24.6,48,9907,7.2,1540,770,27.2,Selada,8
20,3,14.29,25.6,48,9915,7.2,1583,760,27.2,Selada,8
20,4,14.31,25.3,48,9923,7.2,1538,769,27.2,Selada,7
20,5,14.31,25.8,48,9931,7.2,1568,784,27.2,Selada,7
20,6,14.32,25.1,48,9939,7.2,1574,787,27.2,Selada,8
20,7,14.33,25.2,48,9947,7.2,1574,787,27.2,Selada,9
20,8,14.34,25.6,48,9955,7.2,1589,794,27.2,Selada,7
20,9,14.35,25.6,48,9963,7.2,1547,787,27.2,Selada,10
20,10,14.36,25.9,48,9971,7.2,1550,775,27.2,Selada,9
20,1,16.14,25.1,64,57810,6.9,1595,799,34.1,Selada,8
20,2,16.16,25.3,64,57120,6.9,1580,790,34.1,Selada,8
20,3,16.18,25.5,64,56430,6.9,1588,794,34.1,Selada,8
20,4,16.21,25.7,64,55740,6.9,1573,784,34.1,Selada,7
20,5,16.22,25.9,64,55050,6.9,1628,814,34.1,Selada,7
20,6,16.24,25.5,64,54360,6.9,1620,810,34.1,Selada,8
20,7,16.26,25.7,64,53670,6.9,1589,794,34.1,Selada,9
20,8,16.28,25.1,64,52980,6.9,1547,787,34.1,Selada,7
20,9,16.29,25.3,64,52290,6.9,1547,787,34.1,Selada,10
20,10,16.32,25.9,64,51600,6.9,1581,790,34.1,Selada,9
21,1,8.55,26.8,99,9009,6.7,1597,798,22.9,Selada,8
21,2,8.57,26.6,99,9151,7.3,1580,790,22.9,Selada,8
21,3,8.59,26.4,99,9293,7.3,1555,790,22.9,Selada,8
21,4,9.02,26.2,99,9435,7.3,1555,790,22.9,Selada,7
21,5,9.03,26.2,99,9577,7.3,1585,792,22.9,Selada,7
21,6,9.04,26.9,99,9719,7.3,1587,793,22.9,Selada,8
21,7,9.05,26.8,99,9861,7.3,1591,795,22.9,Selada,9
21,8,9.06,26.8,99,9003,7.3,1572,786,22.9,Selada,7
21,9,9.07,26.2,99,9145,7.3,1573,786,22.9,Selada,10
21,10,9.08,26.9,99,9287,7.3,1550,775,22.9,Selada,9
21,1,11.51,24.8,70,19410,7.1,1595,799,26.2,Selada,8
21,2,11.53,24.2,70,19640,7.1,1580,790,26.2,Selada,8
21,3,11.55,24.6,70,19870,7.1,1588,794,26.2,Selada,8
21,4,11.57,24.1,70,10100,7.1,1573,784,26.2,Selada,7
21,5,11.59,24.8,70,10330,7.1,1628,814,26.2,Selada,7
21,6,12.03,24.9,70,10560,7.1,1620,810,26.2,Selada,8
21,7,12.04,24.5,70,10790,7.1,1589,794,26.2,Selada,9
21,8,12.05,24.7,70,11020,7.1,1547,787,26.2,Selada,7
21,9,12.06,24.7,70,11250,7.1,1547,787,26.2,Selada,10
21,10,12.07,24.1,70,11480,7.1,1581,790,26.2,Selada,9
21,1,14.27,31.2,66,33730,7.2,1597,798,31.1,Selada,8
21,2,14.28,32.6,66,36210,7.2,1580,790,31.1,Selada,8
21,3,14.29,31.6,66,34180,7.2,1474,737,31.1,Selada,8
21,4,14.31,32.3,66,30520,7.2,1599,799,31.1,Selada,7
21,5,14.31,31.8,66,31070,7.2,1578,784,31.1,Selada,7
21,6,14.32,30.1,66,30510,7.2,1619,805,31.1,Selada,8
21,7,14.33,31.2,66,29950,7.2,1595,799,31.1,Selada,9
21,8,14.34,32.6,66,29390,7.2,1580,790,31.1,Selada,7
21,9,14.35,31.6,66,28830,7.2,1588,794,31.1,Selada,10
21,10,14.36,31.9,66,28270,7.2,1573,784,31.1,Selada,9
21,1,16.14,26.5,87,19910,7.4,1555,777,26.3,Selada,8
21,2,16.16,26.6,87,15800,7.4,1550,775,26.3,Selada,8
21,3,16.18,26.6,87,11690,7.4,1561,780,26.3,Selada,8
21,4,16.21,26.5,87,17580,7.4,1566,783,26.3,Selada,7
21,5,16.22,26.7,87,13470,7.4,1573,786,26.3,Selada,7
21,6,16.24,26.7,87,13640,7.4,1511,755,26.3,Selada,8
21,7,16.26,26.8,87,14750,7.4,1494,750,26.3,Selada,9
21,8,16.28,26.7,87,18860,7.4,1474,737,26.3,Selada,7
21,9,16.29,25.9,87,12970,7.4,1599,799,26.3,Selada,10
21,10,16.32,25.6,87,17080,7.4,1578,784,26.3,Selada,9
22,1,9.28,26.8,99,9009,6.7,1619,805,22.9,Selada,9
22,2,9.29,26.6,99,9151,7.3,1595,799,22.9,Selada,10
22,3,9.31,26.4,99,9293,7.3,1580,790,22.9,Selada,9
22,4,9.32,26.2,99,9435,7.3,1588,794,22.9,Selada,8
22,5,9.33,26.2,99,9577,7.3,1573,784,22.9,Selada,8
22,6,9.34,26.9,99,9719,7.3,1628,814,22.9,Selada,9
22,7,9.36,26.8,99,9861,7.3,1620,810,22.9,Selada,10
22,8,9.39,26.8,99,9003,7.3,1589,794,22.9,Selada,8
22,9,9.42,26.2,99,9145,7.3,1547,787,22.9,Selada,11
22,10,9.29,26.9,99,9287,7.3,1547,787,22.9,Selada,10
22,1,12.14,24.8,70,19410,7.1,1581,790,26.2,Selada,9
22,2,12.15,24.2,70,19640,7.1,1597,798,26.2,Selada,10
22,3,12.15,24.6,70,19870,7.1,1580,790,26.2,Selada,9
22,4,12.17,24.1,70,10100,7.1,1555,790,26.2,Selada,8
22,5,12.18,24.8,70,10330,7.1,1733,777,26.2,Selada,8
22,6,12.21,24.9,70,10560,7.1,1585,792,26.2,Selada,9
22,7,12.21,24.5,70,10790,7.1,1587,793,26.2,Selada,10
22,8,12.22,24.7,70,11020,7.1,1591,795,26.2,Selada,8
22,9,12.24,24.7,70,11250,7.1,1572,786,26.2,Selada,11
22,10,12.25,24.1,70,11480,7.1,1573,786,26.2,Selada,10
22,1,14.27,24.2,91,9899,7.2,1581,790,27.2,Selada,9
22,2,14.28,24.6,91,9907,7.2,1597,798,27.2,Selada,10
22,3,14.29,25.6,91,9915,7.2,1589,794,27.2,Selada,9
22,4,14.31,25.3,91,9923,7.2,1575,797,27.2,Selada,8
22,5,14.31,25.8,91,9931,7.2,1587,793,27.2,Selada,8
22,6,14.32,25.1,91,9939,7.2,1574,787,27.2,Selada,9
22,7,14.33,25.2,91,9947,7.2,1589,794,27.2,Selada,10
22,8,14.34,25.6,91,9955,7.2,1617,808,27.2,Selada,8
22,9,14.35,25.6,91,9963,7.2,1631,815,27.2,Selada,11
22,10,14.36,25.9,91,9971,7.2,1631,816,27.2,Selada,10
22,1,16.33,26.5,87,19910,7.4,1555,777,26.3,Selada,9
22,2,16.34,26.6,87,15800,7.4,1550,775,26.3,Selada,10
22,3,16.35,26.6,87,11690,7.4,1561,780,26.3,Selada,9
22,4,16.36,26.5,87,17580,7.4,1566,783,26.3,Selada,8
22,5,16.37,26.7,87,13470,7.4,1573,786,26.3,Selada,8
22,6,16.38,26.7,87,13640,7.4,1511,755,26.3,Selada,9
22,7,16.42,26.8,87,14750,7.4,1494,750,26.3,Selada,10
22,8,16.43,26.7,87,18860,7.4,1474,737,26.3,Selada,8
22,9,16.44,25.9,87,12970,7.4,1599,799,26.3,Selada,11
22,10,16.45,25.6,87,17080,7.4,1578,784,26.3,Selada,10
23,1,8.55,26.8,96,9009,6.7,1578,784,22.9,Selada,9
23,2,8.57,26.6,96,9151,7.3,1595,799,22.9,Selada,10
23,3,8.59,26.4,96,9293,7.3,1580,790,22.9,Selada,9
23,4,9.02,26.2,96,9435,7.3,1588,794,22.9,Selada,8
23,5,9.03,26.2,96,9577,7.3,1573,784,22.9,Selada,8
23,6,9.04,26.9,96,9719,7.3,1547,787,22.9,Selada,9
23,7,9.05,26.8,96,9861,7.3,1550,775,22.9,Selada,10
23,8,9.06,26.8,96,9003,7.3,1589,794,22.9,Selada,8
23,9,9.07,26.2,96,9145,7.3,1547,787,22.9,Selada,11
23,10,9.08,26.9,96,9287,7.3,1550,775,22.9,Selada,10
23,1,11.51,27.4,70,19410,7.1,1555,777,26.2,Selada,9
23,2,11.53,27.1,70,19640,7.1,1550,775,26.2,Selada,10
23,3,11.55,27.4,70,19870,7.1,1561,780,26.2,Selada,9
23,4,11.57,27.4,70,10100,7.1,1566,783,26.2,Selada,8
23,5,11.59,27.1,70,10330,7.1,1573,786,26.2,Selada,8
23,6,12.03,27.4,70,10560,7.1,1511,755,26.2,Selada,9
23,7,12.04,27.4,70,10790,7.1,1494,750,26.2,Selada,10
23,8,12.05,27.8,70,11020,7.1,1474,737,26.2,Selada,8
23,9,12.06,27.6,70,11250,7.1,1599,799,26.2,Selada,11
23,10,12.07,27.4,70,11480,7.1,1597,798,26.2,Selada,10
23,1,14.27,24.2,91,9899,7.2,1581,790,27.2,Selada,9
23,2,14.28,24.6,91,9907,7.2,1597,798,27.2,Selada,10
23,3,14.29,25.6,91,9915,7.2,1589,794,27.2,Selada,9
23,4,14.31,25.3,91,9923,7.2,1575,797,27.2,Selada,8
23,5,14.31,25.8,91,9931,7.2,1587,793,27.2,Selada,8
23,6,14.32,25.1,91,9939,7.2,1574,787,27.2,Selada,9
23,7,14.33,25.2,91,9947,7.2,1589,794,27.2,Selada,10
23,8,14.34,25.6,91,9955,7.2,1597,798,27.2,Selada,8
23,9,14.35,25.6,91,9963,7.2,1589,794,27.2,Selada,11
23,10,14.36,25.9,91,9971,7.2,1575,797,27.2,Selada,10
23,1,16.14,25.1,99,19910,7.1,1591,798,26.3,Selada,9
23,2,16.16,25.3,99,15800,7.1,1597,802,26.3,Selada,10
23,3,16.18,25.5,99,11690,7.1,1587,793,26.3,Selada,9
23,4,16.21,25.7,99,17580,7.1,1591,795,26.3,Selada,8
23,5,16.22,25.9,99,13470,7.1,1561,780,26.3,Selada,8
23,6,16.24,25.5,99,13640,7.1,1570,785,26.3,Selada,9
23,7,16.26,25.7,99,14750,7.1,1617,808,26.3,Selada,10
23,8,16.28,25.1,99,18860,7.1,1771,800,26.3,Selada,8
23,9,16.29,25.3,99,12970,7.1,1585,729,26.3,Selada,11
23,10,16.32,25.9,99,17080,7.1,1578,784,26.3,Selada,10
24,1,9.28,24.2,91,12970,7.1,1619,805,23.3,Selada,6
24,2,9.29,24.6,91,17080,7.1,1628,814,23.3,Selada,8
24,3,9.31,25.6,91,17190,7.1,1620,810,23.3,Selada,6
24,4,9.32,25.3,91,17300,7.1,1620,810,23.3,Selada,6
24,5,9.33,25.8,91,17410,7.1,1619,805,23.3,Selada,7
24,6,9.34,25.1,91,17520,7.1,1628,814,23.3,Selada,7
24,7,9.36,25.2,91,17630,7.1,1620,810,23.3,Selada,8
24,8,9.39,25.6,91,17740,7.1,1628,814,23.3,Selada,5
24,9,9.42,25.6,91,17850,7.1,1620,810,23.3,Selada,5
24,10,9.29,25.9,91,17960,7.1,1617,808,23.3,Selada,8
24,1,11.51,25.2,83,28880,7.2,1631,816,24.1,Selada,6
24,2,11.53,25.5,83,28620,7.2,1619,805,24.1,Selada,8
24,3,11.55,25.8,83,28360,7.2,1620,810,24.1,Selada,6
24,4,11.57,25.1,83,28100,7.2,1628,814,24.1,Selada,6
24,5,11.59,25.4,83,27840,7.2,1620,810,24.1,Selada,7
24,6,12.03,25.7,83,27580,7.2,1619,805,24.1,Selada,7
24,7,12.04,25.9,83,27320,7.2,1617,808,24.1,Selada,8
24,8,12.05,25.3,83,27060,7.2,1631,815,24.1,Selada,5
24,9,12.06,25.6,83,27800,7.2,1631,816,24.1,Selada,5
24,10,12.07,25.9,83,27540,7.2,1628,814,24.1,Selada,8
24,1,14.27,26.5,67,33160,7.4,1631,815,24.8,Selada,6
24,2,14.28,26.6,67,33470,7.4,1620,810,24.8,Selada,8
24,3,14.29,26.6,67,33780,7.4,1619,805,24.8,Selada,6
24,4,14.31,26.5,67,33090,7.4,1617,808,24.8,Selada,6
24,5,14.31,26.7,67,33400,7.4,1631,815,24.8,Selada,7
24,6,14.32,26.7,67,33710,7.4,1631,816,24.8,Selada,7
24,7,14.33,26.8,67,33020,7.4,1617,808,24.8,Selada,8
24,8,14.34,26.7,67,33330,7.4,1617,808,24.8,Selada,5
24,9,14.35,26.9,67,33640,7.4,1631,815,24.8,Selada,5
24,10,14.36,26.6,67,33950,7.4,1631,816,24.8,Selada,8
24,1,16.14,27.8,58,41260,7.3,1619,805,25.4,Selada,6
24,2,16.16,27.3,58,41970,7.3,1619,805,25.4,Selada,8
24,3,16.18,27.5,58,41680,7.3,1628,814,25.4,Selada,6
24,4,16.21,27.4,58,41390,7.3,1620,810,25.4,Selada,6
24,5,16.22,27.2,58,41100,7.3,1617,808,25.4,Selada,7
24,6,16.24,27.9,58,41810,7.3,1619,805,25.4,Selada,7
24,7,16.26,27.5,58,41520,7.3,1628,814,25.4,Selada,8
24,8,16.28,27.1,58,41230,7.3,1620,810,25.4,Selada,5
24,9,16.29,27.8,58,41940,7.3,1620,810,25.4,Selada,5
24,10,16.32,27.9,58,41650,7.3,1617,808,25.4,Selada,8
25,1,8.55,26.8,72,17820,6.7,1519,759,26.1,Selada,7
25,2,8.57,26.6,72,16490,6.7,1540,770,26.1,Selada,8
25,3,8.59,26.4,72,15160,6.7,1583,760,26.1,Selada,6
25,4,9.02,26.2,72,13830,6.7,1538,769,26.1,Selada,6
25,5,9.03,26.2,72,12500,6.7,1568,784,26.1,Selada,7
25,6,9.04,26.9,72,11170,6.7,1574,787,26.1,Selada,5
25,7,9.05,26.8,72,19840,6.7,1574,787,26.1,Selada,7
25,8,9.06,26.8,72,18510,6.7,1589,794,26.1,Selada,5
25,9,9.07,26.2,72,17180,6.7,1547,787,26.1,Selada,6
25,10,9.08,26.9,72,15850,6.7,1550,775,26.1,Selada,6
25,1,11.51,30.8,58,44630,6.9,1595,799,30.4,Selada,7
25,2,11.53,30.2,58,45510,6.9,1597,798,30.4,Selada,8
25,3,11.55,30.6,58,46390,6.9,1581,790,30.4,Selada,6
25,4,11.57,30.1,58,47270,6.9,1597,798,30.4,Selada,6
25,5,11.59,30.8,58,48150,6.9,1589,794,30.4,Selada,7
25,6,12.03,30.9,58,49030,6.9,1575,797,30.4,Selada,5
25,7,12.04,30.5,58,49910,6.9,1587,793,30.4,Selada,7
25,8,12.05,30.7,58,40790,6.9,1574,787,30.4,Selada,5
25,9,12.06,30.7,58,41670,6.9,1589,794,30.4,Selada,6
25,10,12.07,30.1,58,42550,6.9,1597,798,30.4,Selada,6
25,1,14.27,31.2,66,33730,7.2,1589,794,31.1,Selada,7
25,2,14.28,32.6,66,36210,7.2,1575,797,31.1,Selada,8
25,3,14.29,31.6,66,34180,7.2,1591,798,31.1,Selada,6
25,4,14.31,32.3,66,30520,7.2,1597,802,31.1,Selada,6
25,5,14.31,31.8,66,31070,7.2,1587,793,31.1,Selada,7
25,6,14.32,30.1,66,30510,7.2,1591,795,31.1,Selada,5
25,7,14.33,31.2,66,29950,7.2,1561,780,31.1,Selada,7
25,8,14.34,32.6,66,29390,7.2,1570,785,31.1,Selada,5
25,9,14.35,31.6,66,28830,7.2,1589,794,31.1,Selada,6
25,10,14.36,31.9,66,28270,7.2,1575,797,31.1,Selada,6
25,1,16.14,25.1,99,19910,7.1,1587,793,26.3,Selada,7
25,2,16.16,25.3,99,15800,7.1,1597,802,26.3,Selada,8
25,3,16.18,25.5,99,11690,7.1,1587,793,26.3,Selada,6
25,4,16.21,25.7,99,17580,7.1,1591,795,26.3,Selada,6
25,5,16.22,25.9,99,13470,7.1,1561,780,26.3,Selada,7
25,6,16.24,25.5,99,13640,7.1,1570,785,26.3,Selada,5
25,7,16.26,25.7,99,14750,7.1,1570,785,26.3,Selada,7
25,8,16.28,25.1,99,18860,7.1,1585,729,26.3,Selada,5
25,9,16.29,25.3,99,12970,7.1,1585,729,26.3,Selada,6
25,10,16.32,25.9,99,17080,7.1,1578,784,26.3,Selada,6
26,1,8.55,24.2,90,19410,7.5,1578,784,23.8,Selada,8
26,2,8.57,24.6,90,19640,7.5,1595,799,23.8,Selada,8
26,3,8.59,24.6,90,19870,7.5,1580,790,23.8,Selada,6
26,4,9.02,24.3,90,10100,7.5,1588,794,23.8,Selada,6
26,5,9.03,24.8,90,10330,7.5,1573,784,23.8,Selada,8
26,6,9.04,24.1,90,10560,7.5,1548,774,23.8,Selada,9
26,7,9.05,24.2,90,10790,7.5,1528,764,23.8,Selada,7
26,8,9.06,24.6,90,11020,7.5,1589,794,23.8,Selada,5
26,9,9.07,24.6,90,11250,7.5,1547,787,23.8,Selada,6
26,10,9.08,24.9,90,11480,7.5,1547,787,23.8,Selada,6
26,1,11.51,25.1,66,17583,7.6,1555,777,24.4,Selada,8
26,2,11.53,25.3,66,17380,7.6,1550,775,24.4,Selada,8
26,3,11.55,25.5,66,17450,7.6,1561,780,24.4,Selada,6
26,4,11.57,25.7,66,19230,7.6,1566,783,24.4,Selada,6
26,5,11.59,25.9,66,15770,7.6,1573,786,24.4,Selada,8
26,6,12.03,25.5,66,18570,7.6,1511,755,24.4,Selada,9
26,7,12.04,25.7,66,11400,7.6,1566,783,24.4,Selada,7
26,8,12.05,25.1,66,11220,7.6,1573,786,24.4,Selada,5
26,9,12.06,25.3,66,18310,7.6,1599,799,24.4,Selada,6
26,10,12.07,25.9,66,21970,7.6,1597,798,24.4,Selada,6
26,1,14.27,26.8,44,21450,7.8,1581,790,25.7,Selada,8
26,2,14.28,26.6,44,21060,7.8,1597,798,25.7,Selada,8
26,3,14.29,26.4,44,23600,7.8,1589,794,25.7,Selada,6
26,4,14.31,26.2,44,23760,7.8,1575,797,25.7,Selada,6
26,5,14.31,26.2,44,21612,7.8,1587,793,25.7,Selada,8
26,6,14.32,26.9,44,21008,7.8,1574,787,25.7,Selada,9
26,7,14.33,26.8,44,21120,7.8,1589,794,25.7,Selada,7
26,8,14.34,26.8,44,21870,7.8,1555,777,25.7,Selada,5
26,9,14.35,26.2,44,21170,7.8,1550,775,25.7,Selada,6
26,10,14.36,26.9,44,21940,7.8,1561,780,25.7,Selada,6
26,1,16.14,27.4,42,33467,7.6,1566,783,24.8,Selada,8
26,2,16.16,27.1,42,33820,7.6,1573,786,24.8,Selada,8
26,3,16.18,27.4,42,33110,7.6,1511,755,24.8,Selada,6
26,4,16.21,27.4,42,33830,7.6,1599,799,24.8,Selada,6
26,5,16.22,27.1,42,33900,7.6,1578,784,24.8,Selada,8
26,6,16.24,27.4,42,33380,7.6,1595,799,24.8,Selada,9
26,7,16.26,27.4,42,33070,7.6,1580,790,24.8,Selada,7
26,8,16.28,27.8,42,33600,7.6,1588,794,24.8,Selada,5
26,9,16.29,27.6,42,33610,7.6,1573,784,24.8,Selada,6
26,10,16.32,27.4,42,33650,7.6,1589,794,24.8,Selada,6
27,1,7.47,27.4,92,10380,8.2,1582,791,27.2,Selada,8
27,2,7.49,27.4,92,10290,8.2,1572,786,27.2,Selada,9
27,3,7.51,27.8,92,10200,8.2,1566,783,27.2,Selada,6
27,4,7.53,27.4,92,10110,8.2,1573,786,27.2,Selada,7
27,5,7.55,27.4,92,10020,8.2,1511,755,27.2,Selada,8
27,6,7.57,27.3,92,10930,8.2,1494,750,27.2,Selada,9
27,7,7.59,27.4,92,10840,8.2,1474,737,27.2,Selada,7
27,8,8.01,27.8,92,10750,8.2,1599,799,27.2,Selada,6
27,9,8.02,27.4,92,10660,8.2,1597,798,27.2,Selada,5
27,10,8.04,27.5,92,10570,8.2,1519,759,27.2,Selada,7
27,1,11.52,28.9,63,11430,7.9,1540,770,28.7,Selada,8
27,2,11.54,28.2,63,11250,7.9,1583,760,28.7,Selada,9
27,3,11.56,28.3,63,11070,7.9,1538,769,28.7,Selada,6
27,4,11.58,28.5,63,10890,7.9,1538,769,28.7,Selada,7
27,5,12.01,28.2,63,10710,7.9,1498,749,28.7,Selada,8
27,6,12.03,28.1,63,10530,7.9,1389,694,28.7,Selada,9
27,7,12.05,28.9,63,10350,7.9,1585,729,28.7,Selada,7
27,8,12.07,28.8,63,10170,7.9,1578,784,28.7,Selada,6
27,9,12.09,28.7,63,11990,7.9,1550,775,28.7,Selada,5
27,10,12.11,28.6,63,11810,7.9,1555,777,28.7,Selada,7
27,1,14.39,29.9,51,14590,8.1,1550,775,28.9,Selada,8
27,2,14.41,29.2,51,14470,8.1,1561,780,28.9,Selada,9
27,3,14.43,29.3,51,14350,8.1,1589,794,28.9,Selada,6
27,4,14.45,29.5,51,14230,8.1,1547,787,28.9,Selada,7
27,5,14.47,29.6,51,14110,8.1,1547,787,28.9,Selada,8
27,6,14.49,29.9,51,14990,8.1,1581,790,28.9,Selada,9
27,7,14.51,29.1,51,14870,8.1,1566,783,28.9,Selada,7
27,8,14.53,29.4,51,14750,8.1,1573,786,28.9,Selada,6
27,9,14.55,29.5,51,14630,8.1,1511,755,28.9,Selada,5
27,10,14.57,29.7,51,14510,8.1,1599,799,28.9,Selada,7
27,1,16.24,28.9,77,167200,7.9,1547,787,30.9,Selada,8
27,2,16.26,28.1,77,164390,7.9,1581,790,30.9,Selada,9
27,3,16.28,28.3,77,161580,7.9,1597,798,30.9,Selada,6
27,4,16.31,28.5,77,168770,7.9,1580,790,30.9,Selada,7
27,5,16.32,28.7,77,165960,7.9,1580,790,30.9,Selada,8
27,6,16.34,28.9,77,163150,7.9,1515,757,30.9,Selada,9
27,7,16.36,28.1,77,160340,7.9,1515,757,30.9,Selada,7
27,8,16.38,28.3,77,167530,7.9,1522,761,30.9,Selada,6
27,9,16.41,28.5,77,164720,7.9,1555,790,30.9,Selada,5
27,10,16.42,28.7,77,161910,7.9,1555,790,30.9,Selada,7
28,1,7.58,26.8,92,19410,7.1,1595,799,25.7,Selada,8
28,2,8.01,26.8,92,19640,7.1,1595,799,25.7,Selada,9
28,3,8.04,26.2,92,19870,7.1,1580,790,25.7,Selada,6
28,4,8.07,26.9,92,10100,7.1,1588,794,25.7,Selada,7
28,5,8.11,26.6,92,10330,7.1,1573,784,25.7,Selada,8
28,6,8.13,26.4,92,10560,7.1,1628,814,25.7,Selada,9
28,7,8.16,26.2,92,10790,7.1,1620,810,25.7,Selada,7
28,8,8.19,26.2,92,11020,7.1,1589,794,25.7,Selada,8
28,9,8.22,26.9,92,11250,7.1,1547,787,25.7,Selada,5
28,10,8.25,26.8,92,11480,7.1,1550,775,25.7,Selada,7
28,1,12.03,28.7,81,32730,7.4,1581,790,25.2,Selada,8
28,2,12.07,28.6,81,32170,7.4,1597,798,25.2,Selada,9
28,3,12.11,28.5,81,32610,7.4,1580,790,25.2,Selada,6
28,4,12.15,28.4,81,32050,7.4,1555,790,25.2,Selada,7
28,5,12.19,28.3,81,32490,7.4,1555,790,25.2,Selada,8
28,6,12.23,28.2,81,32930,7.4,1585,792,25.2,Selada,9
28,7,12.27,28.1,81,32370,7.4,1587,793,25.2,Selada,7
28,8,12.31,28.9,81,32810,7.4,1591,795,25.2,Selada,8
28,9,12.35,28.9,81,32250,7.4,1572,786,25.2,Selada,5
28,10,12.39,28.8,81,32690,7.4,1573,786,25.2,Selada,7
28,1,14.36,27.9,62,24180,7.3,1519,759,26.3,Selada,8
28,2,14.38,27.3,62,24550,7.3,1540,770,26.3,Selada,9
28,3,14.41,27.1,62,24920,7.3,1583,760,26.3,Selada,6
28,4,14.42,27.2,62,24290,7.3,1538,769,26.3,Selada,7
28,5,14.44,27.3,62,24660,7.3,1568,784,26.3,Selada,8
28,6,14.46,27.4,62,24030,7.3,1574,787,26.3,Selada,9
28,7,14.48,27.5,62,24400,7.3,1574,787,26.3,Selada,7
28,8,14.51,27.6,62,24770,7.3,1589,794,26.3,Selada,8
28,9,14.52,27.7,62,24140,7.3,1547,787,26.3,Selada,5
